NM_001001412.4,CP139547.2,85.833,120,16,1,2889,3007,8444224,8444343,3.43e-28,137
NM_001001412.4,CP139547.2,84.091,132,14,3,2892,3022,11363562,11363437,3.43e-28,137
NM_001001412.4,CP139547.2,86.957,115,14,1,2892,3005,18150331,18150445,3.43e-28,137
NM_001001412.4,CP139547.2,89.524,105,10,1,2903,3006,18357671,18357567,3.43e-28,137
NM_001001412.4,CP139547.2,85.833,120,16,1,2889,3007,37772292,37772411,3.43e-28,137
NM_001001412.4,CP139547.2,83.453,139,20,3,2886,3022,40506320,40506183,3.43e-28,137
NM_001001412.4,CP139547.2,83.846,130,20,1,2891,3019,41064295,41064166,3.43e-28,137
NM_001001412.4,CP139547.2,87.179,117,13,2,2884,2998,47441688,47441572,3.43e-28,137
NM_001001412.4,CP139547.2,82.394,142,23,2,2889,3029,49169608,49169748,3.43e-28,137
NM_001001412.4,CP139547.2,82.963,135,22,1,2892,3025,50109156,50109290,3.43e-28,137
NM_001001412.4,CP139547.2,82.734,139,22,2,2892,3029,948675,948812,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,3872704,3872588,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,4419209,4419325,3.43e-28,136
NM_001001412.4,CP139547.2,83.088,136,20,2,2893,3027,9386437,9386304,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,10129566,10129682,3.43e-28,136
NM_001001412.4,CP139547.2,85.156,128,15,3,2884,3007,11041088,11041215,3.43e-28,136
NM_001001412.4,CP139547.2,83.824,136,19,3,2892,3026,11406277,11406410,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,12968420,12968536,3.43e-28,136
NM_001001412.4,CP139547.2,82.609,138,20,2,2902,3038,13066899,13067033,3.43e-28,136
NM_001001412.4,CP139547.2,87.500,112,13,1,2906,3017,13815829,13815939,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,14907081,14907197,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2903,3018,15737185,15737301,3.43e-28,136
NM_001001412.4,CP139547.2,88.785,107,11,1,2902,3007,17014415,17014521,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,34901836,34901720,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,35272504,35272620,3.43e-28,136
NM_001001412.4,CP139547.2,85.246,122,17,1,2892,3012,38175389,38175268,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,41303575,41303459,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,41846877,41846993,3.43e-28,136
NM_001001412.4,CP139547.2,85.950,121,14,2,2906,3025,42765457,42765339,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,42865448,42865564,3.43e-28,136
NM_001001412.4,CP139547.2,81.507,146,24,2,2885,3029,46087600,46087743,3.43e-28,136
NM_001001412.4,CP139547.2,87.500,112,13,1,2897,3007,47435401,47435512,3.43e-28,136
NM_001001412.4,CP139547.2,86.555,119,14,2,2903,3020,48253818,48253935,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,50405223,50405107,3.43e-28,136
NM_001001412.4,CP139547.2,83.704,135,17,3,2892,3023,51793312,51793180,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,53171946,53171830,3.43e-28,136
NM_001001412.4,CP139547.2,82.482,137,23,1,2890,3025,53329255,53329391,3.43e-28,136
NM_001001412.4,CP139547.2,86.325,117,15,1,2892,3007,53738793,53738909,3.43e-28,136
NM_001001412.4,CP139547.2,84.211,133,18,3,2892,3022,1305115,1304984,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2890,3007,3161507,3161389,1.20e-27,135
NM_001001412.4,CP139547.2,85.950,121,15,2,2893,3012,4077643,4077762,1.20e-27,135
NM_001001412.4,CP139547.2,88.679,106,10,1,2903,3006,4879705,4879810,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2890,3007,5911021,5910903,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2890,3007,7716073,7716191,1.20e-27,135
NM_001001412.4,CP139547.2,85.950,121,15,2,2893,3012,16551882,16552001,1.20e-27,135
NM_001001412.4,CP139547.2,84.211,133,18,3,2890,3020,18044838,18044969,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2895,3012,19200531,19200413,1.20e-27,135
NM_001001412.4,CP139547.2,87.069,116,13,2,2903,3017,32084025,32083911,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2902,3019,35287704,35287822,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2890,3007,36223454,36223336,1.20e-27,135
NM_001001412.4,CP139547.2,84.921,126,17,2,2903,3026,41611502,41611627,1.20e-27,135
NM_001001412.4,CP139547.2,80.000,160,28,3,2875,3033,42710574,42710418,1.20e-27,135
NM_001001412.4,CP139547.2,81.507,146,25,2,2843,2987,43743178,43743034,1.20e-27,135
NM_001001412.4,CP139547.2,86.842,114,14,1,2895,3007,43780449,43780336,1.20e-27,135
NM_001001412.4,CP139547.2,85.714,119,16,1,2890,3007,58873122,58873240,1.20e-27,135
NM_001001412.4,CP139547.2,88.679,106,11,1,2894,2998,1292004,1291899,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,2299808,2299703,1.20e-27,134
NM_001001412.4,CP139547.2,86.441,118,14,2,2892,3007,3236575,3236458,1.20e-27,134
NM_001001412.4,CP139547.2,86.207,116,15,1,2893,3007,3282981,3282866,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,4677610,4677505,1.20e-27,134
NM_001001412.4,CP139547.2,83.846,130,18,2,2881,3007,4862318,4862189,1.20e-27,134
NM_001001412.4,CP139547.2,86.207,116,15,1,2892,3006,5387182,5387297,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,10105947,10106052,1.20e-27,134
NM_001001412.4,CP139547.2,82.192,146,15,5,2892,3031,14901050,14900910,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,15267483,15267378,1.20e-27,134
NM_001001412.4,CP139547.2,86.441,118,14,2,2897,3012,15437137,15437254,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2902,3006,17610856,17610751,1.20e-27,134
NM_001001412.4,CP139547.2,80.645,155,27,3,2853,3005,38188734,38188581,1.20e-27,134
NM_001001412.4,CP139547.2,86.207,116,15,1,2893,3007,38414229,38414114,1.20e-27,134
NM_001001412.4,CP139547.2,87.387,111,13,1,2903,3012,40660992,40660882,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,41723337,41723232,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,41992620,41992725,1.20e-27,134
NM_001001412.4,CP139547.2,86.207,116,15,1,2893,3007,43076237,43076352,1.20e-27,134
NM_001001412.4,CP139547.2,86.207,116,15,1,2892,3006,47854294,47854409,1.20e-27,134
NM_001001412.4,CP139547.2,85.366,123,16,2,2892,3012,48016989,48017111,1.20e-27,134
NM_001001412.4,CP139547.2,88.679,106,11,1,2903,3007,51904635,51904530,1.20e-27,134
NM_001001412.4,CP139547.2,80.822,146,27,1,2884,3028,54577255,54577110,1.20e-27,134
NM_001001412.4,CP139547.2,83.459,133,20,2,2891,3022,59778400,59778531,1.20e-27,134
NM_001001412.4,CP139547.2,82.143,140,23,2,2890,3028,2969561,2969699,4.18e-27,133
NM_001001412.4,CP139547.2,83.459,133,16,3,2902,3028,3224589,3224721,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2891,3007,4520046,4519929,4.18e-27,133
NM_001001412.4,CP139547.2,85.039,127,16,3,2902,3026,4568625,4568500,4.18e-27,133
NM_001001412.4,CP139547.2,82.963,135,21,2,2889,3022,4758863,4758996,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2891,3007,4845959,4845842,4.18e-27,133
NM_001001412.4,CP139547.2,84.252,127,17,2,2892,3015,8575989,8575863,4.18e-27,133
NM_001001412.4,CP139547.2,82.963,135,21,2,2892,3024,8713682,8713548,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2889,3005,10218276,10218159,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2903,3019,10685480,10685363,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2893,3009,11058930,11059047,4.18e-27,133
NM_001001412.4,CP139547.2,83.594,128,20,1,2892,3018,16027834,16027707,4.18e-27,133
NM_001001412.4,CP139547.2,83.846,130,19,2,2892,3019,16971938,16971809,4.18e-27,133
NM_001001412.4,CP139547.2,83.212,137,20,3,2892,3026,17140932,17140797,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2891,3007,37255022,37255139,4.18e-27,133
NM_001001412.4,CP139547.2,84.553,123,18,1,2886,3007,40601620,40601742,4.18e-27,133
NM_001001412.4,CP139547.2,82.482,137,21,2,2892,3027,41739896,41739762,4.18e-27,133
NM_001001412.4,CP139547.2,87.963,108,12,1,2892,2998,42041196,42041089,4.18e-27,133
NM_001001412.4,CP139547.2,82.963,135,21,2,2892,3024,42820439,42820305,4.18e-27,133
NM_001001412.4,CP139547.2,82.143,140,23,2,2892,3030,44533149,44533287,4.18e-27,133
NM_001001412.4,CP139547.2,85.593,118,16,1,2891,3007,47471563,47471446,4.18e-27,133
NM_001001412.4,CP139547.2,88.182,110,11,2,2891,2998,47617111,47617002,4.18e-27,133
NM_001001412.4,CP139547.2,89.320,103,10,1,2897,2998,47636360,47636258,4.18e-27,133
NM_001001412.4,CP139547.2,83.594,128,20,1,2902,3028,49232533,49232406,4.18e-27,133
NM_001001412.4,CP139547.2,84.298,121,19,0,2892,3012,49978831,49978711,4.18e-27,133
NM_001001412.4,CP139547.2,89.320,103,10,1,2906,3007,50267338,50267236,4.18e-27,133
NM_001001412.4,CP139547.2,85.345,116,17,0,2892,3007,52918164,52918279,4.18e-27,133
NM_001001412.4,CP139547.2,87.963,108,12,1,2892,2998,56486872,56486979,4.18e-27,133
NM_001001412.4,CP139547.2,87.273,110,13,1,2890,2998,548884,548993,4.18e-27,132
NM_001001412.4,CP139547.2,86.325,117,14,2,2892,3007,1511038,1511153,4.18e-27,132
